,ID_x,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,ID_y,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys
224,214727,A. Zaldívar,22,https://cdn.sofifa.org/48/17/players/214727.png,Mexico,https://cdn.sofifa.org/flags/83.png,73,78,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€4M,€15K,1829,79,43,76,69,74,49,62,65,72,72,45,8,9,11,8,15,73,214727,35,66,60,64,37,77,71,59,64,75,47,81,73,43,76,58,62
225,112847,J. Jones,34,https://cdn.sofifa.org/48/17/players/112847.png,United States,https://cdn.sofifa.org/flags/95.png,73,73,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€1.4M,€5K,2040,69,90,68,66,72,72,66,65,68,62,60,12,8,6,11,6,73,112847,69,74,75,69,69,68,68,74,71,84,72,69,86,71,83,71,65
226,207624,K. Omeruo,22,https://cdn.sofifa.org/48/17/players/207624.png,Nigeria,https://cdn.sofifa.org/flags/133.png,72,79,Chelsea,https://cdn.sofifa.org/24/17/teams/5.png,€2.6M,€20K,1634,72,77,65,58,60,70,47,24,53,22,23,9,8,16,7,15,71,207624,69,84,60,31,70,35,34,73,62,54,69,78,75,70,82,34,27
227,34079,A. Cole,35,https://cdn.sofifa.org/48/17/players/34079.png,England,https://cdn.sofifa.org/flags/14.png,72,72,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€325K,€5K,1885,67,73,77,76,73,76,67,68,70,30,46,14,7,14,6,6,62,34079,73,74,70,48,69,58,62,75,70,66,74,67,68,70,66,62,57
228,187705,E. Hernández,29,https://cdn.sofifa.org/48/17/players/187705.png,Mexico,https://cdn.sofifa.org/flags/83.png,72,72,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€1.6M,€8K,1911,77,57,73,80,71,65,71,63,70,52,48,7,11,8,11,12,66,187705,69,68,65,67,69,54,61,60,69,69,72,80,81,70,65,65,50
229,210315,De Tomás,21,https://cdn.sofifa.org/48/17/players/210315.png,Spain,https://cdn.sofifa.org/flags/45.png,72,78,Real Madrid CF,https://cdn.sofifa.org/24/17/teams/243.png,€3M,€25K,1705,66,54,70,75,69,47,50,50,65,71,73,6,11,13,7,14,71,210315,22,75,35,74,14,75,73,62,62,82,20,72,65,16,78,48,67
230,199570,J. Sánchez,26,https://cdn.sofifa.org/48/17/players/199570.png,Mexico,https://cdn.sofifa.org/flags/83.png,72,73,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€2M,€15K,1907,84,70,81,83,71,55,69,60,71,52,52,16,11,7,8,9,60,199570,66,74,65,57,71,60,63,60,70,65,71,83,75,70,54,41,58
231,224422,J. Boga,19,https://cdn.sofifa.org/48/17/players/224422.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,72,82,Chelsea,https://cdn.sofifa.org/24/17/teams/5.png,€3M,€20K,1872,83,56,81,75,73,60,69,73,75,64,64,15,8,9,14,16,59,224422,41,63,61,80,43,55,72,66,70,80,34,75,59,42,71,67,59
232,217007,M. Thiam,23,https://cdn.sofifa.org/48/17/players/217007.png,Senegal,https://cdn.sofifa.org/flags/136.png,72,76,Juventus,https://cdn.sofifa.org/24/17/teams/45.png,€2.8M,€25K,1764,75,62,75,65,75,70,69,56,74,70,46,11,9,7,15,14,71,217007,16,79,56,67,11,61,68,64,66,72,22,78,75,20,79,68,68
233,227813,O. Zinchenko,19,https://cdn.sofifa.org/48/17/players/227813.png,Ukraine,https://cdn.sofifa.org/flags/49.png,72,82,Manchester City,https://cdn.sofifa.org/24/17/teams/10.png,€3.1M,€20K,1896,77,64,80,80,70,45,77,60,76,59,69,15,11,13,11,11,52,227813,68,65,68,62,51,59,68,70,73,59,59,74,59,62,55,75,44
234,201447,S. Lletget,23,https://cdn.sofifa.org/48/17/players/201447.png,United States,https://cdn.sofifa.org/flags/95.png,72,76,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€2.7M,€10K,1784,74,52,78,74,74,72,64,56,76,61,51,6,14,13,7,9,55,201447,44,55,65,54,49,58,69,67,73,67,32,79,69,40,75,67,57
235,186098,R. Cota,28,https://cdn.sofifa.org/48/17/players/186098.png,Mexico,https://cdn.sofifa.org/flags/83.png,72,72,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€1.8M,€15K,1219,59,29,52,60,25,43,12,15,15,12,12,73,68,65,74,73,14,186098,14,69,31,16,11,25,11,69,26,24,12,56,36,13,80,55,13
236,224510,W. Bou,22,https://cdn.sofifa.org/48/17/players/224510.png,Argentina,https://cdn.sofifa.org/flags/52.png,72,79,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€3.1M,€25K,1707,75,35,73,69,68,63,67,62,70,76,45,12,15,12,11,12,56,224510,13,92,55,78,16,59,76,69,66,77,19,72,59,15,59,57,67
237,202547,J. Bahebeck,23,https://cdn.sofifa.org/48/17/players/202547.png,France,https://cdn.sofifa.org/flags/18.png,71,74,Paris Saint-Germain,https://cdn.sofifa.org/24/17/teams/73.png,€2.1M,€25K,1822,75,69,76,64,71,62,74,73,74,70,75,13,9,15,11,11,64,202547,34,66,55,70,23,65,63,70,74,76,23,74,65,21,63,68,68
238,213557,João Pedro,23,https://cdn.sofifa.org/48/17/players/213557.png,Portugal,https://cdn.sofifa.org/flags/38.png,71,78,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€2.3M,€10K,1917,68,74,76,69,72,70,54,50,68,58,40,11,14,12,9,13,62,213557,69,72,68,70,69,55,60,71,72,78,66,74,82,72,68,65,56
239,198000,J. Morrow,28,https://cdn.sofifa.org/48/17/players/198000.png,United States,https://cdn.sofifa.org/flags/95.png,71,71,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€1.3M,€15K,1899,74,71,66,72,65,68,64,69,64,56,54,15,6,14,9,12,59,198000,69,73,55,57,68,52,62,69,65,69,71,78,83,71,70,60,57
240,187013,O. Alanís,27,https://cdn.sofifa.org/48/17/players/187013.png,Mexico,https://cdn.sofifa.org/flags/83.png,71,71,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€1.3M,€15K,1745,51,50,50,52,66,62,56,54,57,33,67,6,12,10,16,11,75,187013,70,71,73,53,74,67,45,60,67,59,74,56,65,76,69,56,44
241,184972,Nílton,29,https://cdn.sofifa.org/48/17/players/184972.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,71,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€1.2M,€2K,1953,59,87,54,54,68,68,69,68,64,69,72,7,9,14,10,9,76,184972,70,67,68,76,68,58,61,68,70,81,68,57,61,70,91,69,61
242,191389,Leandro,31,https://cdn.sofifa.org/48/17/players/191389.png,Brazil,https://cdn.sofifa.org/flags/54.png,71,71,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€1.4M,€5K,1693,56,67,64,68,77,71,56,51,66,76,42,15,6,12,6,7,72,191389,34,70,53,74,23,69,71,69,69,75,29,51,36,41,50,67,71
243,164529,D. Moor,32,https://cdn.sofifa.org/48/17/players/164529.png,United States,https://cdn.sofifa.org/flags/95.png,71,71,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€950K,€8K,1739,68,69,64,69,67,69,58,42,55,36,37,13,12,15,15,7,75,164529,69,78,70,38,72,42,39,71,70,50,67,67,75,67,75,49,38
244,213445,E. López,21,https://cdn.sofifa.org/48/17/players/213445.png,Mexico,https://cdn.sofifa.org/flags/83.png,71,77,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€2.3M,€10K,1717,78,32,86,92,73,64,60,69,78,65,67,14,12,7,12,12,41,213445,17,67,65,68,25,61,63,53,66,69,26,77,61,32,45,71,53
245,232411,C. Nkunku,18,https://cdn.sofifa.org/48/17/players/232411.png,France,https://cdn.sofifa.org/flags/18.png,71,82,Paris Saint-Germain,https://cdn.sofifa.org/24/17/teams/73.png,€2.4M,€6K,1851,76,57,73,79,74,61,60,71,74,56,65,5,6,10,15,7,47,232411,64,59,69,55,58,54,68,67,74,61,66,77,69,69,52,70,44
246,139229,C. Salcido,36,https://cdn.sofifa.org/48/17/players/139229.png,Mexico,https://cdn.sofifa.org/flags/83.png,71,71,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€0,€2K,1869,52,81,56,70,68,73,70,54,62,45,62,15,15,7,10,7,67,139229,69,75,68,69,69,62,60,69,70,72,69,49,66,70,80,61,50
247,212710,Joel Pereira,20,https://cdn.sofifa.org/48/17/players/212710.png,Portugal,https://cdn.sofifa.org/flags/38.png,71,84,Manchester United,https://cdn.sofifa.org/24/17/teams/11.png,€2.8M,€20K,1048,43,22,34,44,20,54,10,9,11,12,11,69,74,63,68,72,11,212710,20,54,20,11,13,12,14,68,36,12,9,43,34,11,56,55,7
248,212478,G. Zardes,24,https://cdn.sofifa.org/48/17/players/212478.png,United States,https://cdn.sofifa.org/flags/95.png,71,72,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€2M,€15K,1806,85,63,77,53,63,61,59,60,74,68,30,11,7,11,14,11,67,212478,34,76,40,62,41,66,72,63,59,77,30,87,87,50,79,67,63
249,217647,J. Tanaka,28,https://cdn.sofifa.org/48/17/players/217647.png,Japan,https://cdn.sofifa.org/flags/163.png,70,70,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€1.4M,€15K,1793,60,55,75,59,71,76,67,71,69,73,65,7,11,8,9,12,71,217647,37,82,56,58,21,73,68,70,68,64,21,70,68,36,71,74,73
250,217653,H. Takahashi,28,https://cdn.sofifa.org/48/17/players/217653.png,Japan,https://cdn.sofifa.org/flags/163.png,70,70,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€1.1M,€8K,1755,59,66,75,56,63,60,53,39,54,49,43,14,11,15,9,11,64,217653,71,65,68,56,68,48,54,68,72,52,67,56,80,66,74,65,44
251,211263,L. Magallán,22,https://cdn.sofifa.org/48/17/players/211263.png,Argentina,https://cdn.sofifa.org/flags/52.png,70,77,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€1.6M,€20K,1595,54,65,59,51,59,61,44,34,58,35,36,7,9,7,14,16,74,211263,68,85,53,34,68,44,34,67,60,50,66,62,71,70,76,36,29
252,191552,M. Inoha,30,https://cdn.sofifa.org/48/17/players/191552.png,Japan,https://cdn.sofifa.org/flags/163.png,70,70,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€950K,€2K,1713,57,84,72,63,47,52,47,55,42,46,57,16,7,14,6,6,63,191552,68,86,65,48,70,53,33,67,61,43,69,52,69,70,74,51,52
253,231535,C. Borthwick-Jackson,19,https://cdn.sofifa.org/48/17/players/231535.png,England,https://cdn.sofifa.org/flags/14.png,70,82,Manchester United,https://cdn.sofifa.org/24/17/teams/11.png,€1.9M,€20K,1754,74,57,61,62,65,59,75,74,64,42,42,6,11,8,11,9,65,231535,64,73,62,43,67,46,50,61,69,45,71,77,68,74,64,53,41
254,215155,F. Zuqui,24,https://cdn.sofifa.org/48/17/players/215155.png,Argentina,https://cdn.sofifa.org/flags/52.png,70,73,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€1.7M,€25K,1796,63,60,79,75,75,66,58,61,71,63,56,1,1,1,1,1,54,215155,63,61,73,62,53,51,63,75,77,61,55,67,77,57,66,68,47
255,207739,M. Havenaar,29,https://cdn.sofifa.org/48/17/players/207739.png,Japan,https://cdn.sofifa.org/flags/163.png,70,70,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€1.3M,€8K,1541,50,28,60,38,70,74,38,43,62,68,39,7,11,13,8,8,82,207739,15,77,44,53,16,64,73,70,56,70,19,62,72,20,78,65,62
256,233866,O. Edouard,18,https://cdn.sofifa.org/48/17/players/233866.png,France,https://cdn.sofifa.org/flags/18.png,70,82,Paris Saint-Germain,https://cdn.sofifa.org/24/17/teams/73.png,€2.1M,€10K,1790,78,64,72,68,70,68,46,62,74,67,47,7,6,13,11,13,68,233866,37,67,52,62,46,69,67,64,67,71,28,77,72,44,70,67,64
257,210358,A. Brignoli,24,https://cdn.sofifa.org/48/17/players/210358.png,Italy,https://cdn.sofifa.org/flags/27.png,70,72,Juventus,https://cdn.sofifa.org/24/17/teams/45.png,€1.4M,€25K,1034,31,12,22,32,23,21,17,17,12,13,12,67,72,75,67,72,17,210358,11,58,22,11,13,22,11,64,26,45,11,33,34,13,42,38,19
258,232894,T. Iwanami,22,https://cdn.sofifa.org/48/17/players/232894.png,Japan,https://cdn.sofifa.org/flags/163.png,70,77,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€1.6M,€1K,1537,77,68,68,55,63,52,24,25,20,15,28,9,14,13,12,8,74,232894,68,83,61,20,71,37,28,62,63,39,67,75,65,69,73,56,27
259,235212,A. Hakimi,17,https://cdn.sofifa.org/48/17/players/235212.png,Morocco,https://cdn.sofifa.org/flags/129.png,70,81,Real Madrid CF,https://cdn.sofifa.org/24/17/teams/243.png,€1.6M,€6K,1838,78,57,75,74,68,62,69,46,70,57,55,10,8,14,6,8,55,235212,68,64,65,60,59,46,58,63,68,71,71,79,81,66,71,61,37
260,193278,C. Mavinga,25,https://cdn.sofifa.org/48/17/players/193278.png,DR Congo,https://cdn.sofifa.org/flags/110.png,70,71,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€1.3M,€10K,1719,76,71,62,55,71,59,69,42,67,36,22,9,15,7,12,14,67,193278,66,73,65,32,69,33,42,63,69,56,68,86,71,67,75,59,30
261,232451,H. Watanabe,28,https://cdn.sofifa.org/48/17/players/232451.png,Japan,https://cdn.sofifa.org/flags/163.png,69,69,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€800K,€3K,1418,58,50,41,50,52,42,25,20,23,35,24,7,8,9,15,10,66,232451,68,74,52,20,71,32,27,65,64,39,69,59,70,74,82,33,26
262,217606,E. Boateng,22,https://cdn.sofifa.org/48/17/players/217606.png,Ghana,https://cdn.sofifa.org/flags/117.png,69,74,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€1.3M,€2K,1733,94,50,89,91,67,68,59,52,72,59,44,10,12,11,12,14,30,217606,38,62,50,57,44,46,59,63,65,69,30,91,70,46,58,62,57
263,41734,B. Cheyrou,35,https://cdn.sofifa.org/48/17/players/41734.png,France,https://cdn.sofifa.org/flags/18.png,69,69,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€350K,€1K,1903,55,75,53,64,73,79,68,72,70,55,70,16,12,12,6,16,69,41734,68,67,71,61,62,74,59,70,71,76,67,48,60,65,68,63,67
264,204332,P. van Anholt,25,https://cdn.sofifa.org/48/17/players/204332.png,Netherlands,https://cdn.sofifa.org/flags/34.png,69,72,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€1M,€4K,1891,74,76,66,86,67,67,64,52,70,43,45,9,7,16,10,9,65,204332,68,80,69,49,67,59,62,66,60,79,68,76,80,66,72,62,49
265,202073,E. Zavaleta,23,https://cdn.sofifa.org/48/17/players/202073.png,United States,https://cdn.sofifa.org/flags/95.png,69,72,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€1.1M,€4K,1751,69,73,48,67,62,69,29,38,53,50,37,12,7,15,13,15,67,202073,65,80,62,56,69,48,54,63,67,68,62,69,75,69,78,55,56
266,198288,S. Beitashour,29,https://cdn.sofifa.org/48/17/players/198288.png,Iran,https://cdn.sofifa.org/flags/161.png,69,69,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€750K,€3K,1860,78,71,72,69,64,67,66,75,67,49,59,12,8,7,16,7,49,198288,69,64,59,54,66,37,63,68,65,64,65,79,79,65,71,64,59
267,189342,C. Pinsoglio,26,https://cdn.sofifa.org/48/17/players/189342.png,Italy,https://cdn.sofifa.org/flags/27.png,69,69,Juventus,https://cdn.sofifa.org/24/17/teams/45.png,€875K,€10K,1062,43,32,36,40,22,48,13,11,12,11,18,75,65,54,64,75,13,189342,18,71,28,6,15,22,11,62,24,18,13,41,34,12,60,35,8
268,225439,R. Mandragora,19,https://cdn.sofifa.org/48/17/players/225439.png,Italy,https://cdn.sofifa.org/flags/27.png,69,82,Juventus,https://cdn.sofifa.org/24/17/teams/45.png,€1.8M,€6K,1833,55,58,71,75,74,66,62,66,68,39,54,13,14,9,14,16,60,225439,63,58,70,59,60,52,43,63,74,66,64,65,79,70,79,68,52
269,215213,A. Werner,20,https://cdn.sofifa.org/48/17/players/215213.png,Argentina,https://cdn.sofifa.org/flags/52.png,69,81,Atlético Madrid,https://cdn.sofifa.org/24/17/teams/240.png,€1.6M,€6K,1135,41,24,34,43,23,31,14,20,13,19,15,78,67,74,64,70,15,215213,27,58,19,18,16,23,16,53,25,24,17,46,38,13,77,39,12
270,179652,R. Rogers,29,https://cdn.sofifa.org/48/17/players/179652.png,United States,https://cdn.sofifa.org/flags/95.png,69,69,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€750K,€4K,1876,76,66,73,72,67,68,65,72,69,45,58,10,9,11,8,13,56,179652,67,60,58,59,69,64,65,66,66,72,68,77,64,68,63,63,57
271,227535,R. Bentancur,19,https://cdn.sofifa.org/48/17/players/227535.png,Uruguay,https://cdn.sofifa.org/flags/60.png,69,83,Juventus,https://cdn.sofifa.org/24/17/teams/45.png,€2.1M,€6K,1760,64,51,66,68,68,54,56,44,73,48,49,8,7,14,14,12,62,227535,59,70,68,62,51,50,59,63,73,63,51,65,84,59,64,73,42
272,219605,C. Cuevas,21,https://cdn.sofifa.org/48/17/players/219605.png,Chile,https://cdn.sofifa.org/flags/55.png,69,75,Chelsea,https://cdn.sofifa.org/24/17/teams/5.png,€1.2M,€8K,1871,84,79,87,75,65,38,72,71,70,56,50,15,6,7,8,12,57,219605,62,76,67,63,65,50,70,57,69,61,70,86,73,66,40,52,30
273,232926,K. Watanabe,29,https://cdn.sofifa.org/48/17/players/232926.png,Japan,https://cdn.sofifa.org/flags/163.png,69,69,Vissel Kobe,https://cdn.sofifa.org/24/17/teams/101146.png,€950K,€1K,1688,58,29,73,59,71,74,68,72,73,74,28,9,10,14,6,10,72,232926,18,83,64,54,26,62,76,54,69,70,19,55,79,28,76,70,59
274,221680,N. Hagglund,23,https://cdn.sofifa.org/48/17/players/221680.png,United States,https://cdn.sofifa.org/flags/95.png,69,73,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€1.1M,€4K,1583,60,76,44,55,58,59,55,44,49,23,23,9,13,6,14,15,70,221680,64,90,64,17,69,35,44,63,64,51,60,65,65,64,77,51,26
275,214776,O. Benítez,23,https://cdn.sofifa.org/48/17/players/214776.png,Argentina,https://cdn.sofifa.org/flags/52.png,69,74,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€1.4M,€10K,1854,76,61,75,74,71,69,64,66,73,61,46,12,7,15,9,10,71,214776,55,72,67,63,38,57,63,67,70,70,52,77,70,58,71,63,50
276,207629,J. Villarreal,22,https://cdn.sofifa.org/48/17/players/207629.png,United States,https://cdn.sofifa.org/flags/95.png,68,73,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€1.2M,€4K,1838,79,61,87,83,70,69,58,76,73,60,69,14,9,8,16,10,53,207629,40,78,58,71,42,62,65,65,65,70,39,74,65,34,55,68,61
277,224071,R. Habran,22,https://cdn.sofifa.org/48/17/players/224071.png,France,https://cdn.sofifa.org/flags/18.png,68,74,Paris Saint-Germain,https://cdn.sofifa.org/24/17/teams/73.png,€1.2M,€8K,1794,87,68,82,69,68,50,61,54,70,62,66,14,9,13,15,11,59,224071,33,56,59,54,44,59,62,58,64,59,40,87,70,43,72,56,70
278,192110,C. Fierro,21,https://cdn.sofifa.org/48/17/players/192110.png,Mexico,https://cdn.sofifa.org/flags/83.png,68,74,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€1.2M,€4K,1758,88,35,84,72,72,66,67,63,73,70,52,9,9,9,11,10,72,192110,35,79,60,55,28,64,67,64,65,67,24,91,78,27,63,50,45
279,212079,M. Pérez,23,https://cdn.sofifa.org/48/17/players/212079.png,Mexico,https://cdn.sofifa.org/flags/83.png,68,73,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€1M,€4K,1813,72,59,75,76,69,51,61,55,60,41,48,10,13,16,14,14,61,212079,70,65,68,45,62,59,60,62,71,61,63,75,71,69,66,61,41
280,213428,C. Irwin,27,https://cdn.sofifa.org/48/17/players/213428.png,United States,https://cdn.sofifa.org/flags/95.png,68,69,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€800K,€6K,1209,48,34,54,34,24,43,16,20,16,18,14,69,67,66,68,67,19,213428,24,61,30,16,20,25,15,64,34,24,18,44,33,16,76,55,20
281,221661,G. Vadalá,19,https://cdn.sofifa.org/48/17/players/221661.png,Argentina,https://cdn.sofifa.org/flags/52.png,68,78,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€1.3M,€8K,1599,81,44,86,85,77,54,62,71,76,58,62,6,4,3,5,5,39,221661,20,55,57,58,16,54,54,56,65,62,20,75,69,16,38,62,58
282,212467,H. Marín,23,https://cdn.sofifa.org/48/17/players/212467.png,Mexico,https://cdn.sofifa.org/flags/83.png,68,72,Guadalajara,https://cdn.sofifa.org/24/17/teams/1880.png,€950K,€4K,1551,66,60,48,53,58,58,27,27,40,25,58,9,11,15,10,9,67,212467,67,64,56,39,70,45,26,63,60,60,69,65,65,72,71,48,28
283,190720,T. Ricketts,28,https://cdn.sofifa.org/48/17/players/190720.png,Canada,https://cdn.sofifa.org/flags/70.png,67,67,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€725K,€8K,1589,87,58,73,62,60,64,55,50,64,63,21,14,12,15,13,15,66,190720,20,85,32,58,23,46,67,65,55,66,12,87,55,14,69,50,57
284,235024,S. Díaz,18,https://cdn.sofifa.org/48/17/players/235024.png,Paraguay,https://cdn.sofifa.org/flags/58.png,67,81,Real Madrid CF,https://cdn.sofifa.org/24/17/teams/243.png,€1.4M,€4K,1684,68,33,71,78,73,61,62,70,72,71,73,13,6,10,11,14,53,235024,22,40,58,70,29,57,68,63,61,71,37,65,60,32,36,69,68
285,232255,A. Bouzat,22,https://cdn.sofifa.org/48/17/players/232255.png,Argentina,https://cdn.sofifa.org/flags/52.png,67,75,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€1.1M,€8K,1711,87,58,91,67,70,67,61,37,76,65,32,9,15,13,7,13,56,232255,44,69,43,59,27,59,65,70,58,58,28,86,75,35,63,59,56
286,209761,D. Steres,25,https://cdn.sofifa.org/48/17/players/209761.png,United States,https://cdn.sofifa.org/flags/95.png,67,70,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€750K,€4K,1498,55,72,60,59,60,45,48,28,39,24,24,14,10,11,8,15,69,209761,65,71,63,22,63,38,38,62,65,35,63,67,55,66,73,29,27
287,190568,B. Hušidić,29,https://cdn.sofifa.org/48/17/players/190568.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,67,67,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€675K,€3K,1800,55,62,64,63,67,64,50,62,65,60,59,14,6,14,13,12,56,190568,59,71,64,62,57,65,63,66,70,70,49,55,72,61,70,65,59
288,211067,D. Del Fabro,21,https://cdn.sofifa.org/48/17/players/211067.png,Italy,https://cdn.sofifa.org/flags/27.png,67,76,Juventus,https://cdn.sofifa.org/24/17/teams/45.png,€975K,€8K,1461,68,68,61,64,51,60,25,22,44,23,21,3,3,3,3,3,70,211067,64,88,47,40,68,36,22,52,51,58,70,67,63,70,67,32,34
289,215163,A. Cooper,28,https://cdn.sofifa.org/48/17/players/215163.png,Panama,https://cdn.sofifa.org/flags/87.png,67,67,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€700K,€6K,1876,79,81,81,73,68,66,61,65,75,55,64,8,6,15,7,10,49,215163,58,65,66,55,60,60,58,69,68,61,63,79,77,65,55,65,55
290,234927,R. Edwards,20,https://cdn.sofifa.org/48/17/players/234927.png,Canada,https://cdn.sofifa.org/flags/70.png,67,79,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€1.3M,€2K,1799,85,72,79,79,66,57,65,64,67,50,39,7,14,10,10,9,52,234927,58,85,54,48,52,49,61,63,63,58,54,84,79,60,49,63,51
291,219836,Rubén Yáñez,22,https://cdn.sofifa.org/48/17/players/219836.png,Spain,https://cdn.sofifa.org/flags/45.png,67,75,Real Madrid CF,https://cdn.sofifa.org/24/17/teams/243.png,€925K,€8K,1106,44,20,51,28,14,32,15,20,16,13,15,67,65,61,62,69,20,219836,19,61,22,17,20,25,18,67,27,25,13,43,38,14,68,30,19
292,213439,J. Osorio,24,https://cdn.sofifa.org/48/17/players/213439.png,Canada,https://cdn.sofifa.org/flags/70.png,67,71,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€925K,€4K,1792,67,59,84,76,70,65,60,62,70,61,65,8,11,7,15,13,48,213439,55,55,62,66,52,53,67,65,69,67,49,65,69,55,53,64,50
293,208592,M. Delgado,21,https://cdn.sofifa.org/48/17/players/208592.png,United States,https://cdn.sofifa.org/flags/95.png,67,73,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€975K,€2K,1815,69,73,85,77,69,65,52,59,66,55,39,9,7,13,11,15,57,208592,64,74,64,49,62,43,60,67,69,64,62,70,77,69,53,63,49
294,226786,A. Bono,22,https://cdn.sofifa.org/48/17/players/226786.png,United States,https://cdn.sofifa.org/flags/95.png,67,74,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€875K,€2K,1135,46,19,39,42,20,21,18,12,18,12,16,68,62,68,67,69,12,226786,20,59,35,15,19,23,13,65,25,17,19,47,44,14,81,32,19
295,211433,F. Evangelista,24,https://cdn.sofifa.org/48/17/players/211433.png,Argentina,https://cdn.sofifa.org/flags/52.png,67,71,Boca Juniors,https://cdn.sofifa.org/24/17/teams/1877.png,€800K,€8K,1756,66,62,62,59,64,53,67,32,65,45,44,6,14,12,10,10,70,211433,63,81,63,57,65,51,52,65,66,63,66,69,64,68,74,58,43
296,164618,J. Hernandez,32,https://cdn.sofifa.org/48/17/players/164618.png,Puerto Rico,https://cdn.sofifa.org/flags/88.png,66,66,Toronto FC,https://cdn.sofifa.org/24/17/teams/111651.png,€350K,€2K,1572,66,72,65,69,55,59,56,42,54,29,23,9,12,6,10,9,58,164618,68,74,55,30,65,44,32,60,60,45,64,55,60,67,73,31,54
297,210711,B. Rowe,27,https://cdn.sofifa.org/48/17/players/210711.png,United States,https://cdn.sofifa.org/flags/95.png,66,67,LA Galaxy,https://cdn.sofifa.org/24/17/teams/697.png,€575K,€4K,1125,53,22,35,55,16,25,13,18,15,17,12,65,64,63,63,68,14,210711,25,62,20,18,16,23,15,64,35,23,14,47,37,18,71,30,14
298,237335,G. Kastanos,18,https://cdn.sofifa.org/48/17/players/237335.png,Cyprus,https://cdn.sofifa.org/flags/11.png,66,82,Juventus,https://cdn.sofifa.org/24/17/teams/45.png,€1.2M,€2K,1598,68,52,63,82,65,64,54,62,74,58,60,8,6,7,8,7,36,237335,28,43,63,62,30,48,61,58,65,63,30,68,54,27,69,64,55
