,Unnamed: 0,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
13423,13423,136365,Lee Jong Min,33,https://cdn.sofifa.org/48/18/players/136365.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,62,62,GwangJu FC,https://cdn.sofifa.org/24/18/teams/112258.png,€120K,€1K,1831
13424,13424,231597,C. Cermeño,21,https://cdn.sofifa.org/48/18/players/231597.png,Venezuela,https://cdn.sofifa.org/flags/61.png,62,73,FC Dallas,https://cdn.sofifa.org/24/18/teams/695.png,€450K,€1K,1709
13425,13425,236461,J. Mateta,20,https://cdn.sofifa.org/48/18/players/236461.png,France,https://cdn.sofifa.org/flags/18.png,62,77,Le Havre AC,https://cdn.sofifa.org/24/18/teams/1738.png,€675K,€9K,1455
13426,13426,225710,S. Sy,21,https://cdn.sofifa.org/48/18/players/225710.png,Senegal,https://cdn.sofifa.org/flags/136.png,62,70,AS Monaco,https://cdn.sofifa.org/24/18/teams/69.png,€350K,€3K,1101
13427,13427,227758,S. Murray,25,https://cdn.sofifa.org/48/18/players/227758.png,Scotland,https://cdn.sofifa.org/flags/42.png,62,66,Hibernian,https://cdn.sofifa.org/24/18/teams/81.png,€400K,€2K,1468
13428,13428,232110,T. Glover,19,https://cdn.sofifa.org/48/18/players/232110.png,Australia,https://cdn.sofifa.org/flags/195.png,62,78,Central Coast Mariners,https://cdn.sofifa.org/24/18/teams/111396.png,€525K,€4K,881
13429,13429,232366,N. Iwadate,28,https://cdn.sofifa.org/48/18/players/232366.png,Japan,https://cdn.sofifa.org/flags/163.png,62,62,Urawa Red Diamonds,https://cdn.sofifa.org/24/18/teams/111575.png,€210K,€2K,952
13430,13430,234414,F. Uzelac,22,https://cdn.sofifa.org/48/18/players/234414.png,Croatia,https://cdn.sofifa.org/flags/10.png,62,69,Würzburger FV,https://cdn.sofifa.org/24/18/teams/110197.png,€375K,€1K,1290
13431,13431,227503,J. Larsen,18,https://cdn.sofifa.org/48/18/players/227503.png,Denmark,https://cdn.sofifa.org/flags/13.png,62,79,Borussia Dortmund,https://cdn.sofifa.org/24/18/teams/22.png,€625K,€5K,1550
13432,13432,224433,K. Burger,22,https://cdn.sofifa.org/48/18/players/224433.png,Germany,https://cdn.sofifa.org/flags/21.png,62,68,SpVgg Greuther Fürth,https://cdn.sofifa.org/24/18/teams/165.png,€350K,€2K,1348
13433,13433,232369,D. Nasu,35,https://cdn.sofifa.org/48/18/players/232369.png,Japan,https://cdn.sofifa.org/flags/163.png,62,62,Urawa Red Diamonds,https://cdn.sofifa.org/24/18/teams/111575.png,€70K,€2K,1465
13434,13434,185265,C. Kennedy,27,https://cdn.sofifa.org/48/18/players/185265.png,England,https://cdn.sofifa.org/flags/14.png,62,63,AFC Wimbledon,https://cdn.sofifa.org/24/18/teams/112259.png,€280K,€2K,1614
13435,13435,240050,S. Karamoko,24,https://cdn.sofifa.org/48/18/players/240050.png,France,https://cdn.sofifa.org/flags/18.png,62,65,Paris FC,https://cdn.sofifa.org/24/18/teams/111817.png,€325K,€1K,1593
13436,13436,222387,V. Slivka,22,https://cdn.sofifa.org/48/18/players/222387.png,Lithuania,https://cdn.sofifa.org/flags/30.png,62,68,Hibernian,https://cdn.sofifa.org/24/18/teams/81.png,€400K,€1K,1530
13437,13437,233139,C. Itten,19,https://cdn.sofifa.org/48/18/players/233139.png,Switzerland,https://cdn.sofifa.org/flags/47.png,62,76,FC Basel,https://cdn.sofifa.org/24/18/teams/896.png,€650K,€4K,1518
13438,13438,238771,F. Núñez,21,https://cdn.sofifa.org/48/18/players/238771.png,Argentina,https://cdn.sofifa.org/flags/52.png,62,73,Godoy Cruz,https://cdn.sofifa.org/24/18/teams/111706.png,€525K,€2K,1484
13439,13439,240308,E. Maidana,29,https://cdn.sofifa.org/48/18/players/240308.png,Argentina,https://cdn.sofifa.org/flags/52.png,62,62,Incheon United FC,https://cdn.sofifa.org/24/18/teams/110765.png,€300K,€2K,1447
13440,13440,216501,C. Stanko,23,https://cdn.sofifa.org/48/18/players/216501.png,United States,https://cdn.sofifa.org/flags/95.png,62,68,SC Freiburg,https://cdn.sofifa.org/24/18/teams/25.png,€350K,€4K,1607
13441,13441,229557,S. Macías,21,https://cdn.sofifa.org/48/18/players/229557.png,Colombia,https://cdn.sofifa.org/flags/56.png,62,73,Independiente Medellín,https://cdn.sofifa.org/24/18/teams/101103.png,€450K,€1K,1576
13442,13442,230325,Leandro Pestanha,33,https://cdn.sofifa.org/48/18/players/230325.png,Brazil,https://cdn.sofifa.org/flags/54.png,62,62,Avaí Futebol Clube,https://cdn.sofifa.org/24/18/teams/111976.png,€150K,€2K,1086
13443,13443,234677,R. Thellufsen,20,https://cdn.sofifa.org/48/18/players/234677.png,Denmark,https://cdn.sofifa.org/flags/13.png,62,74,Aalborg BK,https://cdn.sofifa.org/24/18/teams/820.png,€550K,€2K,1610
13444,13444,237493,A. Bala,20,https://cdn.sofifa.org/48/18/players/237493.png,Nigeria,https://cdn.sofifa.org/flags/133.png,62,72,SV Zulte-Waregem,https://cdn.sofifa.org/24/18/teams/15005.png,€500K,€3K,1523
13445,13445,188597,E. Zelazny,25,https://cdn.sofifa.org/48/18/players/188597.png,France,https://cdn.sofifa.org/flags/18.png,62,66,ES Troyes AC,https://cdn.sofifa.org/24/18/teams/294.png,€280K,€3K,946
13446,13446,241078,R. Shekari,19,https://cdn.sofifa.org/48/18/players/241078.png,Iran,https://cdn.sofifa.org/flags/161.png,62,79,Rubin Kazan,https://cdn.sofifa.org/24/18/teams/110227.png,€650K,€4K,1634
13447,13447,206263,T. Hopper,23,https://cdn.sofifa.org/48/18/players/206263.png,England,https://cdn.sofifa.org/flags/14.png,62,70,Scunthorpe United,https://cdn.sofifa.org/24/18/teams/1949.png,€450K,€2K,1457
13448,13448,230583,F. Kohls,22,https://cdn.sofifa.org/48/18/players/230583.png,Germany,https://cdn.sofifa.org/flags/21.png,62,70,Würzburger FV,https://cdn.sofifa.org/24/18/teams/110197.png,€450K,€1K,1555
13449,13449,236727,Mena,19,https://cdn.sofifa.org/48/18/players/236727.png,Spain,https://cdn.sofifa.org/flags/45.png,62,76,Sevilla Atlético,https://cdn.sofifa.org/24/18/teams/110714.png,€650K,€1K,1622
13450,13450,207544,Park Sun Yong,28,https://cdn.sofifa.org/48/18/players/207544.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,62,62,Pohang Steelers,https://cdn.sofifa.org/24/18/teams/1474.png,€300K,€2K,1709
13451,13451,208056,Jeon Hyeon Chul,26,https://cdn.sofifa.org/48/18/players/208056.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,62,62,Daegu FC,https://cdn.sofifa.org/24/18/teams/2056.png,€325K,€1K,1565
13452,13452,163768,M. Rose,34,https://cdn.sofifa.org/48/18/players/163768.png,England,https://cdn.sofifa.org/flags/14.png,62,62,Morecambe,https://cdn.sofifa.org/24/18/teams/357.png,€150K,€2K,1832
13453,13453,152505,J. White,30,https://cdn.sofifa.org/48/18/players/152505.png,England,https://cdn.sofifa.org/flags/14.png,62,62,Southend United,https://cdn.sofifa.org/24/18/teams/1954.png,€220K,€2K,1588
13454,13454,235450,Domingos Quina,17,https://cdn.sofifa.org/48/18/players/235450.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,82,West Ham United,https://cdn.sofifa.org/24/18/teams/19.png,€600K,€8K,1517
13455,13455,236474,M. Bundu,20,https://cdn.sofifa.org/48/18/players/236474.png,Sierra Leone,https://cdn.sofifa.org/flags/138.png,62,70,Aarhus GF,https://cdn.sofifa.org/24/18/teams/271.png,€450K,€3K,1589
13456,13456,239034,W. Sery,29,https://cdn.sofifa.org/48/18/players/239034.png,France,https://cdn.sofifa.org/flags/18.png,62,62,US Quevilly-Rouen,https://cdn.sofifa.org/24/18/teams/112552.png,€240K,€2K,1364
13457,13457,240314,J. Ferretti,23,https://cdn.sofifa.org/48/18/players/240314.png,Italy,https://cdn.sofifa.org/flags/27.png,62,68,Ternana,https://cdn.sofifa.org/24/18/teams/570.png,€350K,€1K,1469
13458,13458,188346,O. Kittner,29,https://cdn.sofifa.org/48/18/players/188346.png,Germany,https://cdn.sofifa.org/flags/21.png,62,62,SC Preußen Münster,https://cdn.sofifa.org/24/18/teams/531.png,€240K,€1K,1446
13459,13459,209851,K. Chergui,24,https://cdn.sofifa.org/48/18/players/209851.png,France,https://cdn.sofifa.org/flags/18.png,62,68,La Berrichonne de Châteauroux,https://cdn.sofifa.org/24/18/teams/212.png,€425K,€1K,1579
13460,13460,232379,N. Ishihara,32,https://cdn.sofifa.org/48/18/players/232379.png,Japan,https://cdn.sofifa.org/flags/163.png,62,62,Vegalta Sendai,https://cdn.sofifa.org/24/18/teams/112836.png,€240K,€1K,1603
13461,13461,222396,D. Ball,21,https://cdn.sofifa.org/48/18/players/222396.png,England,https://cdn.sofifa.org/flags/14.png,62,72,Aberdeen,https://cdn.sofifa.org/24/18/teams/77.png,€425K,€2K,1571
13462,13462,232892,Y. Tanaka,28,https://cdn.sofifa.org/48/18/players/232892.png,Japan,https://cdn.sofifa.org/flags/163.png,62,62,Hokkaido Consadole Sapporo,https://cdn.sofifa.org/24/18/teams/112444.png,€240K,€1K,1480
13463,13463,237244,J. Betancur,25,https://cdn.sofifa.org/48/18/players/237244.png,Colombia,https://cdn.sofifa.org/flags/56.png,62,63,Envigado FC,https://cdn.sofifa.org/24/18/teams/112526.png,€350K,€1K,1546
13464,13464,238780,D. Volkmer,21,https://cdn.sofifa.org/48/18/players/238780.png,Germany,https://cdn.sofifa.org/flags/21.png,62,70,Werder Bremen II,https://cdn.sofifa.org/24/18/teams/110694.png,€400K,€1K,1322
13465,13465,217277,Galván,24,https://cdn.sofifa.org/48/18/players/217277.png,Spain,https://cdn.sofifa.org/flags/45.png,62,68,CD Tenerife,https://cdn.sofifa.org/24/18/teams/260.png,€300K,€1K,1097
13466,13466,237245,E. Segura,20,https://cdn.sofifa.org/48/18/players/237245.png,Colombia,https://cdn.sofifa.org/flags/56.png,62,77,Atlético Huila,https://cdn.sofifa.org/24/18/teams/112528.png,€600K,€1K,1378
13467,13467,204222,M. Dolan,24,https://cdn.sofifa.org/48/18/players/204222.png,England,https://cdn.sofifa.org/flags/14.png,62,66,Newport County,https://cdn.sofifa.org/24/18/teams/112254.png,€400K,€2K,1735
13468,13468,224446,Marco,22,https://cdn.sofifa.org/48/18/players/224446.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,68,FC Paços de Ferreira,https://cdn.sofifa.org/24/18/teams/1892.png,€300K,€1K,984
13469,13469,213695,S. Goss,21,https://cdn.sofifa.org/48/18/players/213695.png,England,https://cdn.sofifa.org/flags/14.png,62,70,Queens Park Rangers,https://cdn.sofifa.org/24/18/teams/15.png,€450K,€4K,1604
13470,13470,210368,J. Duncan,24,https://cdn.sofifa.org/48/18/players/210368.png,Australia,https://cdn.sofifa.org/flags/195.png,62,68,Newcastle Jets,https://cdn.sofifa.org/24/18/teams/111398.png,€300K,€1K,1087
13471,13471,232640,S. Ogura,31,https://cdn.sofifa.org/48/18/players/232640.png,Japan,https://cdn.sofifa.org/flags/163.png,62,62,Ventforet Kofu,https://cdn.sofifa.org/24/18/teams/113162.png,€200K,€1K,1487
13472,13472,237248,G. Berterame,18,https://cdn.sofifa.org/48/18/players/237248.png,Argentina,https://cdn.sofifa.org/flags/52.png,62,80,San Lorenzo de Almagro,https://cdn.sofifa.org/24/18/teams/1013.png,€625K,€3K,1530
13473,13473,203969,E. Seidou,25,https://cdn.sofifa.org/48/18/players/203969.png,France,https://cdn.sofifa.org/flags/18.png,62,67,US Orléans Loiret Football,https://cdn.sofifa.org/24/18/teams/112276.png,€325K,€1K,1699
13474,13474,214721,F. Falcone,27,https://cdn.sofifa.org/48/18/players/214721.png,Argentina,https://cdn.sofifa.org/flags/52.png,62,62,CD Aves,https://cdn.sofifa.org/24/18/teams/666.png,€325K,€3K,1522
13475,13475,231105,A. Olliero,21,https://cdn.sofifa.org/48/18/players/231105.png,France,https://cdn.sofifa.org/flags/18.png,62,69,FC Nantes,https://cdn.sofifa.org/24/18/teams/71.png,€325K,€2K,1055
13476,13476,102593,C. Woodman,34,https://cdn.sofifa.org/48/18/players/102593.png,England,https://cdn.sofifa.org/flags/14.png,62,62,Exeter City,https://cdn.sofifa.org/24/18/teams/143.png,€90K,€3K,1667
13477,13477,234945,M. Besuschkow,20,https://cdn.sofifa.org/48/18/players/234945.png,Germany,https://cdn.sofifa.org/flags/21.png,62,74,Eintracht Frankfurt,https://cdn.sofifa.org/24/18/teams/1824.png,€525K,€4K,1637
13478,13478,238785,M. Aidara,27,https://cdn.sofifa.org/48/18/players/238785.png,Senegal,https://cdn.sofifa.org/flags/136.png,62,63,Royal Excel Mouscron,https://cdn.sofifa.org/24/18/teams/111560.png,€290K,€2K,1514
13479,13479,193473,L. Öhman,25,https://cdn.sofifa.org/48/18/players/193473.png,Sweden,https://cdn.sofifa.org/flags/46.png,62,65,AFC Eskilstuna,https://cdn.sofifa.org/24/18/teams/112171.png,€325K,€1K,1424
13480,13480,226754,I. Bennacer,19,https://cdn.sofifa.org/48/18/players/226754.png,Algeria,https://cdn.sofifa.org/flags/97.png,62,74,Empoli,https://cdn.sofifa.org/24/18/teams/1746.png,€525K,€1K,1639
13481,13481,238786,O. Käuper,20,https://cdn.sofifa.org/48/18/players/238786.png,Germany,https://cdn.sofifa.org/flags/21.png,62,73,Werder Bremen II,https://cdn.sofifa.org/24/18/teams/110694.png,€525K,€1K,1594
13482,13482,208067,Lee Jin Hyung,29,https://cdn.sofifa.org/48/18/players/208067.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,62,62,Incheon United FC,https://cdn.sofifa.org/24/18/teams/110765.png,€200K,€1K,1084
13483,13483,199620,S. Payne,25,https://cdn.sofifa.org/48/18/players/199620.png,England,https://cdn.sofifa.org/flags/14.png,62,65,Shrewsbury,https://cdn.sofifa.org/24/18/teams/127.png,€375K,€1K,1554
13484,13484,220356,A. Al Dohaim,23,https://cdn.sofifa.org/48/18/players/220356.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,62,69,Al Ittihad,https://cdn.sofifa.org/24/18/teams/607.png,€375K,€5K,1395
13485,13485,236996,A. Akkaynak,18,https://cdn.sofifa.org/48/18/players/236996.png,Germany,https://cdn.sofifa.org/flags/21.png,62,80,Bayer 04 Leverkusen,https://cdn.sofifa.org/24/18/teams/32.png,€625K,€5K,1613
13486,13486,237508,Rafael Broetto,26,https://cdn.sofifa.org/48/18/players/237508.png,Brazil,https://cdn.sofifa.org/flags/54.png,62,64,CS Marítimo,https://cdn.sofifa.org/24/18/teams/1893.png,€250K,€2K,885
13487,13487,239045,E. Kılınç,22,https://cdn.sofifa.org/48/18/players/239045.png,Turkey,https://cdn.sofifa.org/flags/48.png,62,73,Medicana Sivasspor,https://cdn.sofifa.org/24/18/teams/101041.png,€525K,€3K,1479
13488,13488,195013,J. Dunleavy,25,https://cdn.sofifa.org/48/18/players/195013.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,62,65,Cork City,https://cdn.sofifa.org/24/18/teams/422.png,€325K,€1K,1552
13489,13489,200134,R. Benson,25,https://cdn.sofifa.org/48/18/players/200134.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,62,66,Dundalk,https://cdn.sofifa.org/24/18/teams/837.png,€375K,€1K,1757
13490,13490,210630,V. Gudiev,22,https://cdn.sofifa.org/48/18/players/210630.png,Russia,https://cdn.sofifa.org/flags/40.png,62,73,Terek Grozny,https://cdn.sofifa.org/24/18/teams/110109.png,€400K,€4K,1030
13491,13491,231878,T. Miller,24,https://cdn.sofifa.org/48/18/players/231878.png,United States,https://cdn.sofifa.org/flags/95.png,62,70,Seattle Sounders FC,https://cdn.sofifa.org/24/18/teams/111144.png,€325K,€1K,966
13492,13492,236998,J. Lea Siliki,21,https://cdn.sofifa.org/48/18/players/236998.png,France,https://cdn.sofifa.org/flags/18.png,62,72,Stade Rennais FC,https://cdn.sofifa.org/24/18/teams/74.png,€500K,€4K,1593
13493,13493,226759,B. Karamoko,22,https://cdn.sofifa.org/48/18/players/226759.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,62,69,AS Saint-Étienne,https://cdn.sofifa.org/24/18/teams/1819.png,€375K,€5K,1306
13494,13494,235207,S. Reddemann,21,https://cdn.sofifa.org/48/18/players/235207.png,Germany,https://cdn.sofifa.org/flags/21.png,62,75,SV Wehen Wiesbaden,https://cdn.sofifa.org/24/18/teams/492.png,€525K,€1K,1400
13495,13495,170183,N. Arnold,29,https://cdn.sofifa.org/48/18/players/170183.png,England,https://cdn.sofifa.org/flags/14.png,62,62,Lincoln City,https://cdn.sofifa.org/24/18/teams/149.png,€300K,€4K,1557
13496,13496,237255,M. Robinson,20,https://cdn.sofifa.org/48/18/players/237255.png,United States,https://cdn.sofifa.org/flags/95.png,62,74,Atlanta United FC,https://cdn.sofifa.org/24/18/teams/112885.png,€475K,€1K,1422
13497,13497,239303,Y. Njie,23,https://cdn.sofifa.org/48/18/players/239303.png,Gambia,https://cdn.sofifa.org/flags/116.png,62,67,Boavista FC,https://cdn.sofifa.org/24/18/teams/1898.png,€400K,€2K,1535
13498,13498,239815,Z. Randriambololona,23,https://cdn.sofifa.org/48/18/players/239815.png,Madagascar,https://cdn.sofifa.org/flags/124.png,62,67,Royal Antwerp FC,https://cdn.sofifa.org/24/18/teams/230.png,€400K,€2K,1553
13499,13499,194759,O. Beckles,25,https://cdn.sofifa.org/48/18/players/194759.png,England,https://cdn.sofifa.org/flags/14.png,62,67,Shrewsbury,https://cdn.sofifa.org/24/18/teams/127.png,€350K,€1K,1431
13500,13500,214473,K. Piedrahita,26,https://cdn.sofifa.org/48/18/players/214473.png,United States,https://cdn.sofifa.org/flags/95.png,62,66,La Equidad,https://cdn.sofifa.org/24/18/teams/112523.png,€270K,€1K,1045
13501,13501,222153,C. Buonaiuto,24,https://cdn.sofifa.org/48/18/players/222153.png,Italy,https://cdn.sofifa.org/flags/27.png,62,66,Perugia,https://cdn.sofifa.org/24/18/teams/199.png,€400K,€1K,1550
13502,13502,231113,Z. Bakaev,21,https://cdn.sofifa.org/48/18/players/231113.png,Russia,https://cdn.sofifa.org/flags/40.png,62,73,Spartak Moscow,https://cdn.sofifa.org/24/18/teams/100767.png,€525K,€9K,1537
13503,13503,237769,K. Kitagawa,20,https://cdn.sofifa.org/48/18/players/237769.png,Japan,https://cdn.sofifa.org/flags/163.png,62,69,Shimizu S-Pulse,https://cdn.sofifa.org/24/18/teams/101149.png,€425K,€1K,1472
13504,13504,203210,Y. Songo'o,25,https://cdn.sofifa.org/48/18/players/203210.png,Cameroon,https://cdn.sofifa.org/flags/103.png,62,64,Plymouth Argyle,https://cdn.sofifa.org/24/18/teams/1929.png,€300K,€2K,1583
13505,13505,229066,M. Hober,21,https://cdn.sofifa.org/48/18/players/229066.png,Germany,https://cdn.sofifa.org/flags/21.png,62,70,Sportfreunde Lotte,https://cdn.sofifa.org/24/18/teams/110700.png,€450K,€1K,1590
13506,13506,237002,M. Van Oekel,30,https://cdn.sofifa.org/48/18/players/237002.png,United States,https://cdn.sofifa.org/flags/95.png,62,62,Real Salt Lake,https://cdn.sofifa.org/24/18/teams/111065.png,€190K,€1K,1145
13507,13507,239050,S. Çiftpınar,24,https://cdn.sofifa.org/48/18/players/239050.png,Turkey,https://cdn.sofifa.org/flags/48.png,62,66,Evkur Yeni Malatyaspor,https://cdn.sofifa.org/24/18/teams/113259.png,€325K,€2K,1317
13508,13508,212683,J. Matt,27,https://cdn.sofifa.org/48/18/players/212683.png,Jamaica,https://cdn.sofifa.org/flags/82.png,62,63,Grimsby Town,https://cdn.sofifa.org/24/18/teams/92.png,€350K,€2K,1470
13509,13509,222923,F. Fumu Tamuzo,22,https://cdn.sofifa.org/48/18/players/222923.png,France,https://cdn.sofifa.org/flags/18.png,62,71,AJ Auxerre,https://cdn.sofifa.org/24/18/teams/57.png,€475K,€2K,1586
13510,13510,226507,J. Yates,20,https://cdn.sofifa.org/48/18/players/226507.png,England,https://cdn.sofifa.org/flags/14.png,62,72,Rotherham United,https://cdn.sofifa.org/24/18/teams/1797.png,€500K,€2K,1498
13511,13511,236747,L. González,26,https://cdn.sofifa.org/48/18/players/236747.png,Venezuela,https://cdn.sofifa.org/flags/61.png,62,64,FC Dallas,https://cdn.sofifa.org/24/18/teams/695.png,€375K,€2K,1665
13512,13512,239563,M. Kaffenberger,20,https://cdn.sofifa.org/48/18/players/239563.png,Germany,https://cdn.sofifa.org/flags/21.png,62,69,Werder Bremen II,https://cdn.sofifa.org/24/18/teams/110694.png,€375K,€1K,1424
13513,13513,155340,Hwang Jae Won,36,https://cdn.sofifa.org/48/18/players/155340.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,62,62,Daegu FC,https://cdn.sofifa.org/24/18/teams/2056.png,€40K,€1K,1445
13514,13514,220876,F. Honorat,20,https://cdn.sofifa.org/48/18/players/220876.png,France,https://cdn.sofifa.org/flags/18.png,62,73,Clermont Foot 63,https://cdn.sofifa.org/24/18/teams/1815.png,€525K,€1K,1526
13515,13515,236492,Pedro Díaz,19,https://cdn.sofifa.org/48/18/players/236492.png,Spain,https://cdn.sofifa.org/flags/45.png,62,72,Real Sporting de Gijón,https://cdn.sofifa.org/24/18/teams/459.png,€475K,€1K,1501
13516,13516,179660,C. Humphrey,29,https://cdn.sofifa.org/48/18/players/179660.png,Jamaica,https://cdn.sofifa.org/flags/82.png,62,62,Bury,https://cdn.sofifa.org/24/18/teams/1945.png,€300K,€2K,1585
13517,13517,207565,Lee Hyo Gyun,29,https://cdn.sofifa.org/48/18/players/207565.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,62,62,Incheon United FC,https://cdn.sofifa.org/24/18/teams/110765.png,€300K,€2K,1441
13518,13518,230349,Rodrigo Vuarte,29,https://cdn.sofifa.org/48/18/players/230349.png,Brazil,https://cdn.sofifa.org/flags/54.png,62,62,Vitória ,https://cdn.sofifa.org/24/18/teams/1719.png,€230K,€3K,1667
13519,13519,239565,M. Grösch,23,https://cdn.sofifa.org/48/18/players/239565.png,Germany,https://cdn.sofifa.org/flags/21.png,62,68,FC Carl Zeiss Jena,https://cdn.sofifa.org/24/18/teams/110591.png,€350K,€1K,1329
13520,13520,240589,Miguel,17,https://cdn.sofifa.org/48/18/players/240589.png,Spain,https://cdn.sofifa.org/flags/45.png,62,72,Real Valladolid,https://cdn.sofifa.org/24/18/teams/462.png,€425K,€1K,1481
13521,13521,206542,R. Brunt,24,https://cdn.sofifa.org/48/18/players/206542.png,England,https://cdn.sofifa.org/flags/14.png,62,66,Exeter City,https://cdn.sofifa.org/24/18/teams/143.png,€400K,€3K,1515
13522,13522,214478,S. Ayala,21,https://cdn.sofifa.org/48/18/players/214478.png,Colombia,https://cdn.sofifa.org/flags/56.png,62,73,CD Los Millionarios Bogota,https://cdn.sofifa.org/24/18/teams/101105.png,€450K,€1K,1663
13523,13523,225998,A. McEneff,21,https://cdn.sofifa.org/48/18/players/225998.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,62,73,Derry City,https://cdn.sofifa.org/24/18/teams/445.png,€525K,€1K,1738
13524,13524,239822,E. Tercero,21,https://cdn.sofifa.org/48/18/players/239822.png,Mexico,https://cdn.sofifa.org/flags/83.png,62,75,Lobos de la BUAP,https://cdn.sofifa.org/24/18/teams/111035.png,€525K,€1K,1549
13525,13525,240846,E. Apeh,20,https://cdn.sofifa.org/48/18/players/240846.png,Nigeria,https://cdn.sofifa.org/flags/133.png,62,76,Lorca Deportiva CF,https://cdn.sofifa.org/24/18/teams/2026.png,€675K,€2K,1506
13526,13526,228815,T. Roberts,18,https://cdn.sofifa.org/48/18/players/228815.png,Wales,https://cdn.sofifa.org/flags/50.png,62,80,Walsall,https://cdn.sofifa.org/24/18/teams/1803.png,€625K,€7K,1536
13527,13527,235215,G. Crociata,19,https://cdn.sofifa.org/48/18/players/235215.png,Italy,https://cdn.sofifa.org/flags/27.png,62,76,Crotone,https://cdn.sofifa.org/24/18/teams/110734.png,€650K,€2K,1473
13528,13528,236751,A. Hopmark,25,https://cdn.sofifa.org/48/18/players/236751.png,Norway,https://cdn.sofifa.org/flags/36.png,62,67,Kristiansund BK,https://cdn.sofifa.org/24/18/teams/113459.png,€350K,€1K,1511
13529,13529,237007,N. Glushkov,23,https://cdn.sofifa.org/48/18/players/237007.png,Russia,https://cdn.sofifa.org/flags/40.png,62,71,FC Ural,https://cdn.sofifa.org/24/18/teams/111264.png,€475K,€5K,1508
13530,13530,198608,E. Mæland,28,https://cdn.sofifa.org/48/18/players/198608.png,Norway,https://cdn.sofifa.org/flags/36.png,62,62,FK Haugesund,https://cdn.sofifa.org/24/18/teams/1463.png,€300K,€1K,1690
13531,13531,231376,M. Berrío,20,https://cdn.sofifa.org/48/18/players/231376.png,Colombia,https://cdn.sofifa.org/flags/56.png,62,76,Atlético Huila,https://cdn.sofifa.org/24/18/teams/112528.png,€600K,€1K,1502
13532,13532,234704,M. Marcjanik,22,https://cdn.sofifa.org/48/18/players/234704.png,Poland,https://cdn.sofifa.org/flags/37.png,62,71,Arka Gdynia,https://cdn.sofifa.org/24/18/teams/111082.png,€400K,€2K,1343
13533,13533,236496,M. Guendouzi,18,https://cdn.sofifa.org/48/18/players/236496.png,France,https://cdn.sofifa.org/flags/18.png,62,74,FC Lorient,https://cdn.sofifa.org/24/18/teams/217.png,€500K,€1K,1624
13534,13534,210641,L. Petry,24,https://cdn.sofifa.org/48/18/players/210641.png,Denmark,https://cdn.sofifa.org/flags/13.png,62,67,FC Nordsjælland,https://cdn.sofifa.org/24/18/teams/1788.png,€400K,€3K,1701
13535,13535,221393,A. Hadenius,26,https://cdn.sofifa.org/48/18/players/221393.png,Sweden,https://cdn.sofifa.org/flags/46.png,62,65,IFK Norrköping,https://cdn.sofifa.org/24/18/teams/702.png,€325K,€1K,1500
13536,13536,240337,Sergi González,22,https://cdn.sofifa.org/48/18/players/240337.png,Spain,https://cdn.sofifa.org/flags/45.png,62,68,Atlético Madrid,https://cdn.sofifa.org/24/18/teams/240.png,€350K,€7K,1551
13537,13537,199890,N. Lavanchy,23,https://cdn.sofifa.org/48/18/players/199890.png,Switzerland,https://cdn.sofifa.org/flags/47.png,62,68,Grasshopper Club Zürich,https://cdn.sofifa.org/24/18/teams/322.png,€425K,€3K,1768
13538,13538,200658,E. İşcan,25,https://cdn.sofifa.org/48/18/players/200658.png,Turkey,https://cdn.sofifa.org/flags/48.png,62,66,Galatasaray SK,https://cdn.sofifa.org/24/18/teams/325.png,€280K,€7K,1010
13539,13539,200914,A. Salvi,29,https://cdn.sofifa.org/48/18/players/200914.png,Italy,https://cdn.sofifa.org/flags/27.png,62,62,Cittadella,https://cdn.sofifa.org/24/18/teams/111993.png,€230K,€1K,1755
13540,13540,204242,M. Barreto,26,https://cdn.sofifa.org/48/18/players/204242.png,France,https://cdn.sofifa.org/flags/18.png,62,63,AJ Auxerre,https://cdn.sofifa.org/24/18/teams/57.png,€350K,€2K,1558
13541,13541,239826,O. Gaines,19,https://cdn.sofifa.org/48/18/players/239826.png,United States,https://cdn.sofifa.org/flags/95.png,62,79,SV Darmstadt 98,https://cdn.sofifa.org/24/18/teams/110502.png,€650K,€3K,1473
13542,13542,199891,C. Routis,27,https://cdn.sofifa.org/48/18/players/199891.png,France,https://cdn.sofifa.org/flags/18.png,62,63,Ross County FC,https://cdn.sofifa.org/24/18/teams/631.png,€350K,€2K,1740
